,text,target
742,"Early morning of June 16, a major fire broke out in Barahathawa Municipality-14 of Sarlahi district, Madhesh. Firefighters soon arrived on the scene and contained the blaze, preventing further damage. An investigation has been started to determine the cause.",1
743,"Fire broke out in Chhinamakhu of Bhojpur Municipality-11, Koshi district on 16th June 2023. The cause of this incident is still unknown. The local government is trying to find out more information.",1
744,"On June 16, a fire destroyed several houses at Purbi Mainihawa in Kapilbastu Municipality-8, Lumbini. Five fire engines were called to contain the blaze and no casualties have been reported. The cause of the fire is being investigated.",1
745,"Estimated Loss of Property

On June 16, a fire engulfed Barampura, a settlement in Ward 3 of Sarawal Rural Municipality of Nawalparasi West, Lumbini. Rescuers said that the fire has spread quickly, destroying several houses and other properties. Estimated loss of properties is yet to be ascertained.",1
746,"On 16 June 2023, a fire broke out in Thulo Nandanagar of Buddhabhumi Municipality-8, Kapilbastu District, Lumbini Province. Fire brigades had been immediately dispatched to control the blaze and emergency personnel have been helping citizens evacuate safely. Further details are awaited.",1
747,"A massive fire caused extensive damage to Bagdiya, a village in Kotahimai Rural Municipality-1, Rupandehi, Lumbini on June 16th, 2023. Fire brigades responded quickly to fight the blaze, but the destruction was already done. Local authorities are currently assessing the damage. No casualties have been reported.",1
748,"A forest fire broke out on 16th June 2023, engulfing Bijayanagar Rural Municipality-4 in Lumbini district of Kapilbastu. The fire raged through the night, however officials managed to contain it before dawn. Official sources confirm that thankfully no casualties were reported due to the incident.",1
749,"Nepal

A major fire broke out at Bardahawa of Buddhabhumi Municipality-8, Kapilbastu District, Lumbini Province on June 16, 2023. Damage was immense as the fire spread throughout the ward.
Fire brigades from other parts of the Province rushed to aid the people of the ward. The incident is under investigation by Nepal authorities.",1
750,"A fierce fire engulfed a number of houses in Rum Municipality-7, Pyuthan on June 16th, 2023. The fire started from a single household and quickly spread to nearby homes. At least six houses were destroyed. Local authorities in Lumbini Province's Pyuthan district are working to extinguish the fire.",1
751,"On June 15, 2023, a powerful landslide struck Ward 1 of Netrawati Dabjong Rural Municipality in the Dhading District of Bagmati Province. Many roads and houses have been damaged as a result of the landslide. Immediate relief works are being carried out to provide assistance to those affected by the tragedy.",1
752,"Over 800 households are at risk after a massive landslide destroyed Jarekhet Kholsi in Netrawati Dabjong Rural Municipality-1, Dhading on 2023-06-15. Provincial authorities are appealing for urgent assistance as thousands of villagers are facing the threat of homelessness and potential water contamination.",1
753,"A major landslide occurred in the region of Marsyangdi Rural Municipality-7, Lamjung, Gandaki province on 15th June, 2023. Reports say there were severe destruction in the ward, but no casualties has been reported yet.",1
754,"2023-06-15, a landslide occurred in Rambazar, Siddhicharan Municipality-11, Okhaldhunga district, Koshi province. There were no casualties reported. However, extensive damage was caused to the area, affecting local residents. The district administration is currently trying to provide relief and rehabilitation services.",1
755,"On 15th June, a fire broke out at Tarapatti Bazar, Mithila Bihari Municipality-7 in the Dhanusa District of Madhesh Province. Firefighters were able to contain the fire before it spread further. Initial reports state the cause of the fire is unknown but an investigation is taking place. No casualties have been reported as of yet.",1
756,"A landslide occurred in Chhepare, Makawanpurgadhi Rural Municipality-5 in the Bagmati district of Nepal on June 15th, 2023. The incident destroyed multiple houses and triggered fear among the locals. Rescue and relief works have been initiated in the affected area.",1
757,"Despite efforts to stop animal incidents in Salena, Shikhar Municipality-2, a buffalo attacked four villagers on 2023-06-15. The incident occurred in Sudurpashchim Doti, causing injuries and fear among locals.",1
758,"Wind storm wreaked havoc on the Inaruwa Municipality-8 of Sunsari district in Koshi province on June 15th, 2023. The ward suffered extensive damages to property and infrastructure. Families are looking forward to the relief package to be provided to them by the local government.",1
759,"On 15th June 2023 a landslide occurred at Rabi Rake Sadak, Ward No. 5, Sangurigadhi Rural Municipality in Dhankuta district of Koshi province. No casualties have been reported yet. Immediate relief from the local authorities and community has been urged.",1
760,"A strong wind storm wreaked havoc in Inaruwa Municipality, Sunsari District on June 15, 2023. Several homes were damaged and several were injured in Ward 8 due to the strong winds. Relief teams are now assessing the damages.",1
761,"Fire engulfed the Marchawari Rural Municipality-1 on June 15, 2023. The incident which occurred in Rupandehi District of Lumbini Province has caused damage to property and people nearby. The firefighting team is working to bring the situation under control.",1
762,"On 15 June, 2023, a devastating landslide occurred at Newar Tole in Suryagadhi Rural Municipality-4, Nuwakot district, Bagmati province. Heavy rain and unstable slopes are reported to have caused the incident. Local authorities are taking measures to mitigate the risks and ensure safety of the area.",1
763,"On June 15, a massive fire broke out in Pragati Tole of Sarawal Rural Municipality-3 in Nawalparasi West district of Lumbini Province. The blaze caused considerable property damage, though no casualties have been reported. Firefighting authorities are yet to ascertain the cause of the fire.",1
764,"Fire broke out 'Rajoda Tole', Brindaban Municipality-6, Rautahat, Madhesh on June 15th, 2023. Hundreds were left homeless due to this tragedy.",1
765,"On June 15, 2023, a fire broke at Purba Belauha in Buddhabhumi Municipality-8, Kapilbastu district, Lumbini province. Firefighters and volunteers from the surrounding area rushed to the location and were able to contain the fire. No casualties were reported.",1
766,"On June 15, 2023, a large fire spread across Jiwang Gaira, Rolpa Municipality-10 of Rolpa district, Lumbini province. Local authorities are working to put out the fire and minimize the potential damage.",1
767,"Nepal witnessed a deadly landslide in Ambegudin, Sirijangha Rural Municipality-2, Taplejung district of Koshi province on 2023-06-15. The landslide destroyed homes and caused severe damage in the rural area. Rescue operations are underway while the situation is being monitored closely.",1
768,"Fire broke out in Dhaulagiri area of Rapti Sonari Rural Municipality-2, Banke district, Lumbini Province on June 15, 2023. The blaze has caused significant damage to the area's property and vegetation. An investigation is underway to determine the cause of the fire.",1
