,id,keyword,location,text,target,hazard_category
1267,4397,drown,LR AR,So you reckon they brought in the usual Craigslist actors to drown out any boos?,0,others
1268,4434,drowned,1200-1500,you have fallen into the mill-pond and drowned,0,others
1269,9948,survivors,"Gloucester, England","LATEST A new BBC documentary detailing the case of the serial abuser Peter Ball, a former Bishop of Lewes and Gloucester,…",0,others
1270,87,aftershock,"Ковров, Россия",И снова о кризисе демографии (Yakov_Z) https://t.co/BlgYuNumDG,0,others
1271,4554,dust%20storm,,Israel will cause a Dust Storm in the Middle East. WW3 will be started between USA &amp; Israe… https://t.co/5aSKbol8rQ,0,others
1272,3830,desolation,,Makes logical sense so why are we exiting #EU27? Madness &amp; its the biggest mistake by any n…,0,others
1273,7011,inundation,Antwerp,"«At the point where its shock has been the most violent, the sea is driven back and, suddenly recoiling with redoub… https://t.co/iTAXU1Ahhk",0,others
1274,812,bioterrorism,,"To fight bioterrorism, sir.",0,others
1275,10670,upheaval,UK European Union,FFS because 10 years of chaos &amp; upheaval isn’t enough. Obviously an uneducated illiterate society is easier to cont… https://t.co/pKAaNrepai,0,others
1276,1842,burned,,"Some family of passengers #FlightPS752 say, Iranian regime threatened them by multiple anonymous calls that they are not all…",0,others
1277,4869,emergency%20services,,Productive meeting with and fellow Bucks MPs &amp; today. Bucks MPs working togethe…,0,others
1278,1654,bridge%20collapse,"Portland, OR","Major fail!! A driver up in Washington caused a section of bridge to collapse a few years ago, just… https://t.co/6imIVzrESu",0,others
1279,1716,buildings%20burning,,What -- who is this person -- Cory saves people from burning buildings and shovels the snow of his constit… https://t.co/3BpioRHGLT,0,others
1280,10406,trauma,Afrika,"My book is about family (extended et all) trauma and how it impacts all members of the family, cousins, sisters, br… https://t.co/ExXdRLpdaP",0,others
1281,8036,pandemonium,"Maseru,Lesotho",See what I mean??? 😂😂😂😂moist !!,0,others
1282,10566,trouble,,How rude! I don't cause anyone trouble!,0,others
1283,3437,demolish,,As you tweet this why is your administration in court trying to demolish the pre existing conditio… https://t.co/yfA3IalbLF,0,others
1284,10306,tragedy,,"Watch pekak too. Masterpiece,tragedy at its finest. Shakespearean vibe",0,others
1285,659,attacked,heaven,"The defenseless people were being attacked &amp;shot from all sides by security forces &amp;plainclothes agents. Suddenly, three bul…",0,others
1286,3506,demolished,au;multiverse - fantasy ocrp.,© 一encounter during their life. Since the dusk when the uknown feminine silverette had his pride as musician bein… https://t.co/VIf1n3GduN,0,others
1287,3859,destroy,,"Instead of defending the law of the land, the Trump Justice Department is *fighting to tear down* the Affordable Care Ac…",0,others
1288,9324,sirens,,*tornado sirens going off* my dad: *opens back door* let me see how bad it really is,0,others
1289,8977,screaming,,"me, recording the entirety of every single show while screaming my fucking lungs out and thrashing wildly in the pit and…",0,others
1290,10383,trapped,"Crawley, England","It's far too easy to get trapped in a prison of your own making, being insular, and pushing people away, and it's only g…",0,others
1291,8342,radiation%20emergency,Turtle Island,In case this happens again. And in case the radiation emergency isn’t a drill but the threat is real. Here’s a helpful we…,0,others
1292,716,battle,"Seoul, Republic of Korea",wooseok didnt raise weak bitches in this fandom. seungwoo fought twice on this battle but agencies chose to ignore him. NOW…,0,others
1293,2039,casualties,,"Met my social media volunteers, as a part of Modi ji’s birthday celebrations and decided to celebrate it as “Seva Saal…",0,others
1294,9212,sinking,"Perth, Western Australia","“Ok so that was an iceberg and, yep we did hit it and um, we are sinking, but how good are these lifeboats for half of you?”",0,others
1295,3839,desolation,icon: @michfoolery,"some of the other songs in the album are just vry tma, like Lighting Myself on Fire? just rings of the desolation,… https://t.co/GR9fUhLHxe",0,others
1296,6608,hostage,,Sad little man that was being held hostage by Espstein https://t.co/oUhiUOWsXI,0,others
1297,10491,traumatised,South Africa,"Yeah no this video made my morning 😭😭😂😂😅😅😅😅 yey wow!!😂😅😅 I defs need to watch it again.... ,… https://t.co/9UylwmEBd0",0,others
1298,7013,inundation,FLORIDA,#FWRI #RESEARCH - Exposure of marine turtle #nesting grounds to named storms along the Continental USA #openscience… https://t.co/sIblpBvUJ7,0,others
1299,1947,bush%20fires,Pan Africa,are offering 2 people the chance to WIN a 3-night stay at their bush home in South Africa. Every $20… https://t.co/5QXFjSZzvR,0,others
1300,4037,detonate,,Stuck in between picking impact bomb to detonate the vulcan shield or taking C4 to play vertical / stop smoke-planting,0,others
1301,11322,wreckage,,Reality bends around the chromatic form as it effortlessly floats through the wreckage. Check out “Retribution” by RHADS:…,0,others
1302,2619,collision,"South East, England",BBC getting their election collision payoff in the form of an interview with Johnson at Downing Street. Avoidant of… https://t.co/OwutTp8Gma,0,others
1303,10791,volcano,,"In terms of monitoring, Taal is the best monitored volcano in the country. Taal Volcano Observatory has the proper equipment…",0,others
1304,9946,survivors,,Acid Attack survivors in Uttar Pradesh celebrated ji's birthday. #happybirthdaypriyankagandhi https://…,0,others
1305,9474,storm,London N8,"Same old , always lying about the weather. UK weather forecast: Ice and snow set to hit Britain as Sto… https://t.co/zDc8pDxFHy",0,others
1306,2878,curfew,,My mom is setting a bathroom curfew https://t.co/7ajROenoOs,0,others
1307,7037,inundation,"Kentucky, USA","Consider the inundation of feel-good, follow your dreams greeting card bullshit to our pop culture, and how easily… https://t.co/p3h2paMvOh",0,others
1308,4682,electrocute,,Like bro if you don’t electrocute this food and shut up,0,others
1309,8244,quarantine,"Ranchi, India",Technically a bug in the new law is what he has flagged. Pirated versions of nationalists need not worry… https://t.co/fmrvxF5WnQ,0,others
1310,1743,buildings%20burning,RDS.1.5.400.FBE25538F29FEDD.AI,I'm not so sure that burning the state to the ground is a very electable position. Starting with burning down a few… https://t.co/sCkG8EXT3x,0,others
1311,4739,emergency,,"In times of darkness, comes a ray of hope, Judge Kamini Lau stands out &amp; will inspire generations to come. Judges with cons…",0,others
1312,6498,hijacker,somewhere in Bicol🍃,You could stop being a hijacker.,0,others
1313,8427,razed,"Company Town, USA",Will his home be razed?,0,others
1314,9613,structural%20failure,"Boston, MA",Some causes of structural failure during #Dorian. https://t.co/LTIqqqHRAx,0,others
1315,6972,inundated,,"Bernie actually, counter to what we've been inundated with, can unify middl… https://t.co/XJWhOr7lj1",0,others
1316,1714,buildings%20burning,London,"I mean, there's directness though. Like, the townhall of whatevertown Alabama was built with slave… https://t.co/utqajXNNzn",0,others
1317,8931,screamed,"Baytown, TX",I just screamed lmao 🤣,0,others
1318,3156,death,,The eighth death anniversary of Arfa Karim is being observed today. Brilliant girls like Arfa Karim are a ray of hope…,0,others
1319,798,bioterror,Sirius,Operation Disclosure: Bioterror and Vaccines Clarified -- Jon Rappoport https://t.co/yb1bFs6clb,0,others
1320,7889,obliteration,kymstonickart.com,I will not reply to strangers tweets. replying is the mind killer. @‘s are the little death that brings total obli… https://t.co/mFqJnYM8Wv,0,others
1321,6333,heat%20wave,Cape Town,This heat wave is unnecessary.,0,others
1322,6723,hurricane,"Vancouver, Canada",Love #Outlander? Don't miss this five-star #TimeTravel adventure through the eye of a hurricane #amwriting #IAN1 #roman…,0,others
1323,726,battle,"Beloit, Wi Porter Ave.",UPHILL BATTLE LLC,0,others
1324,9274,sirens,UK,Is it time for Charter 2020? https://t.co/pKzcQ1O3ZK,0,others
1325,8988,screaming,✧*:･ﾟMinjoo's ♥️  *:･ﾟ✧,THE RED TIPS.... DID THEY ACTUALLY TOUCH HER HAIR HHHHH SCREAMING https://t.co/uznAwxvNjL,0,others
1326,5405,fatalities,shorturl.at/dvwS7,"Such drivers shud B heavily fined, car cease, license revoked 4 negligent driving causing accidents. U… https://t.co/kwYCArsEmK",0,others
1327,9283,sirens,"Holly, MI",The sirens are blaring☢☣☢☣ https://t.co/iUArQNn4sP,0,others
1328,424,army,,remember when yoongi replied to an army in english 🥺🥺 why did i just read it in his tiny english voice too i’m devastate…,0,others
1329,10868,weapon,sousei get out from the gacha,Listed in JP maintenance notes but not in English: the Nezha/Twin Elements series of raids and their Impossible versions h…,0,others
1330,7732,nuclear%20reactor,United Kingdom,I'll drop another nuclear reactor gag into the next stream just for you Hailey! 😉 Don't tell,0,others
1331,4307,drought,"Perth, Western Australia",Has it? How? I must confess I’m having difficulty finding this “drought” in the data,0,others
1332,5875,flooding,,FB is flooding me with LOOOOOTS of Otome game ads. Hahaha! Y tho?? 😅,0,others
1333,3882,destroy,,#Allah_Is_Kabir The Quran wisdom giver is saying that Allah is never going to die. Praise be given to his holy glory wi…,0,others
1334,8028,pandemonium,United Kingdom,Odd how the BBC harps on about pandemonium in Britain when the wrong kind of history continues to be made in Europe. https://t.co/BXwQF0axnC,0,others
1335,7552,mudslide,"Angers, France",This lady at the airport bar asked for a mudslide despite it not being on the menu and they said they didn’t have t… https://t.co/ZlI1tuNJhk,0,others
1336,983,bleeding,Hill Valley,It wont taste the same and like I’d...... die......which is fine but like..........I’d rather not die… https://t.co/X0lYw9QQxs,0,others
1337,8101,panic,,I forgot I had a glass of milk out. And then I panic drank it when I remembered. For no absolute reason mind you.… https://t.co/CLd78emrdn,0,others
1338,4444,drowned,alger,"God, hear my voice and accept my prayers. You drowned Pharaoh, who fought Moses, with locusts, flies, frogs and blood. I w…",0,others
1339,1945,bush%20fires,"Chester, England","2019 is officially Australia’s hottest year on record, &amp; with that has brought an earlier start to bush fire season… https://t.co/fW2N3fuyzu",0,others
1340,6212,hazard,"RTing is not an endorsement, but vague agreement . #BritishIndependence","I hazard a guess , you may be right. It was done recently over UKraine to attempt to smear the victim.. https://t.co/cMQYmui6c6",0,others
1341,8017,pandemonium,"New York, NY",Pandemonium will begin. The dip is near but the win will be greater &amp; fruitful than anything else you’ve ever seen… https://t.co/btxQpl3W1o,0,others
1342,1423,body%20bags,Maryland,No more free plastic bags in Baltimore City after bill signing--I guess they need to raise money to buy more plasti… https://t.co/v4MH7fynO3,0,others
1343,473,arson,united states,"In Ilhan’s world, arson = climate change.",0,others
1344,9113,seismic,"New Delhi, India",". keeps walking away from startups : , : https://t.co/Spk97SgV7L #Time #Energy… https://t.co/HsaW3je5Uc",0,others
1345,3529,demolition,,"“They didn’t inform them about the demolition, they just appeared this morning around 5am with their equipment and started d…",0,others
1346,8852,sandstorm,Middle-Earth,Firestar and Sandstorm art I did with 's designs 'cause I'm weak for this relationship https://t.co/u56kp6fIUQ,0,others
1347,4690,electrocute,,*my mask eyes electrocute*,0,others
1348,3521,demolition,Generally not far from my feet,In case you missed it - the demolition of Ilford Station entrance starts this month as Crossrail upgrades begin https:…,0,others
1349,8357,radiation%20emergency,,EMERGENCY. EVERYTHING IS FINE. WHY ARE YOU EVEN PANICKING? DO YOU OWN A RADIATION SUIT? WE'RE JUST ASKING…,0,others
1350,1089,blight,Ngunnawal/Dharawal Country,Murdoch condoned his News Of The World journalists hacking a dead teenage girl’s phone. He’s an immoral blight on… https://t.co/SpCufwthYc,0,others
1351,5017,epicentre,Charlotte North Carolina,So excited for Unknown Artists Band Live at the Epicentre Jan 24th! You can grab your tickets HERE&gt;… https://t.co/IZGIvKfNmb,0,others
1352,6186,harm,Ipswich,I’d be a lot more concerned about uncle Andrew and his dead paedophile mate and the har… https://t.co/6QR6AwUSCM,0,others
1353,89,aftershock,,Check out my latest video... SUPERZERO VOL. 1 - CLOSER LOOK https://t.co/T36KGXJdvY A closer look at SUPERZERO VOL. 1 by Am…,0,others
