,text,target
2177,"2023-07-02: A massive landslide at Dholyamod, Surnaya Rural Municipality-5, Baitadi District in Sudurpashchim Province damaged homes and blocked roads along with claiming several lives. Relief and rescue efforts have been put into action immediately.",1
2178,"""🚨 ALERT: A devastating landslide has occurred at Aahal Gairi in Phidim Municipality-11, Panchthar district, Koshi province. Please stay safe and follow local authorities' instructions. #Landslide #Phidim #Panchthar #StaySafe""",1
2179,"With #CCPA now taking effect, many businesses will start to see #data subject requests come into their systems by the thous…",0
2180,"🚨 Urgent Alert: Landslide at Gyankhola, Musikot Municipality-7 🚨

📅 Incident Date: 9/5/2021
📍 Province: Karnali
📍 District: Rukum West
📍 Municipality: Musikot
📍 Ward: 7

Please be cautious and stay safe in the affected area. Follow local authorities' instructions and take necessary precautions. Our thoughts are with everyone affected by this natural disaster. #Landslide #Musikot #StaySafe",1
2181,A movie about a white guy who starts murdering people because he got rejected by women and picked on was nominated for t…,0
2182,"🚨 Urgent Update 🚨 Flood strikes Majakuteya, Gaur Municipality-3, Rautahat district, Madhesh province! Stay safe and take necessary precautions. #FloodAlert #StaySafe #MajakuteyaFloods",1
2183,"Mount Kailas Nuclear Reactor, revealed by Russian Scientists - Mysteries https://t.co/9iNPaDOj5e",0
2184,sorry for the deluge again i've been wanting to say all that for at least 2 months and found the opportunity sdfjs,0
2185,"🚨 Urgent Notice 🚨

⚠️ Flood Alert ⚠️

Attention residents of Tulsipur Submetropolitan City-8! 🌊

We regret to inform you that a severe flood has occurred at Chamera Khola. Please take immediate precautions and ensure your safety. 🚧

📅 Incident Date: 9/14/2020
📍 Province: Lumbini
🏙️ District: Dang
🏢 Municipality: Tulsipur
🌆 Ward: 8

Stay tuned for further updates and stay safe! 🙏

#FloodAlert #Tulsipur #EmergencyResponse #StaySafe",1
2186,I deeply respect you but have to disagree. The staff may have spread her “word” but I put 100% blame on …,0
2187,"I care about root causes, actual facts demonstrated, evidence, not LEA… https://t.co/4Y5nZTKHsx",0
2188,"🚨 ALERT 🚨
Landslide reported at Bhalayadanda, Vyas Municipality-6, Tanahu, Gandaki Province. Please stay safe and follow local authorities' instructions. #Landslide #SafetyFirst",1
2189,"🚨 Urgent Alert! 🚨

A devastating landslide has struck Ramdi in Galyang Municipality-1, Syangja District, Gandaki Province. Please stay safe and follow local authorities' instructions. Our thoughts are with the affected community. #Landslide #StaySafe #Syangja #Gandaki",1
2190,"🚨 Urgent Alert 🚨

🌊 Flood at Surke, Khumbupasanglahmu Rural Municipality-2 🌊

Attention residents of Solukhumbu District! A devastating flood has hit Surke in Khumbupasanglahmu Rural Municipality-2. Please take immediate precautions and stay safe. Our thoughts are with everyone affected by this natural disaster. #FloodAlert #StaySafe #SolukhumbuDistrict",1
2191,what the hell is up with the horrible information about around hitchen? None of the drivers no wh… https://t.co/3sn3CbRWBc,0
2192,"🚨 Urgent Alert 🚨

Attention residents of Machhikhola, Dharche Rural Municipality-3! 

We regret to inform you that a severe flood has occurred in your area. Please take immediate precautions and ensure your safety. Stay tuned for further updates from the local authorities. 

#StaySafe #FloodAlert #GorkhaDistrict",1
2193,perfect for the sexy lady hunting in burning buildings,0
2194,"🔥 Forest Fire Alert 🔥
A forest fire has been reported at Budhanilakantha Municipality-1, Kathmandu, Bagmati Province. Please stay safe and follow the instructions of local authorities. #ForestFire #SafetyFirst #Kathmandu",1
2195,"🚨 Urgent Notice 🚨 

Attention residents of Bhalam, Pokhara Lekhnath Metropolitan City-20! 

We regret to inform you that a devastating landslide occurred in your area on 9/2/2021. Please take necessary precautions and stay away from the affected site. 

Stay tuned for more updates and stay safe! 

#LandslideAlert #PokharaLekhnath #StaySafe",1
2196,"Ice rink in July, 98% humidity, heat wave, hit the dew point inside. Took 2 jams to realize… https://t.co/RmimEblBZr",0
2197,With any luck you will miss the windstorm on either side...fly safe xxx,0
2198,"🔥 Forest Fire Alert! 🔥

Attention residents of Myanglung Municipality-3, Terhathum! 🚨

A devastating forest fire has broken out in Urathe. Please exercise caution and stay away from the affected area. 🌲

Date: 3/27/2022
Province: Koshi
District: Terhathum
Municipality: Myanglung
Ward: 3

Stay safe, everyone! 🙏 #ForestFire #EmergencyAlert",1
2199,https://t.co/9f5GJsEWJY Shut down the sirens in our heads.,0
2200,I was wondering where on the timeline this group of lesbians violently not having s… https://t.co/I0KIxVBDB8,0
2201,"🚨 Urgent Alert 🚨

A landslide has occurred at Lutimaya, Deumai Municipality-2 in Ilam District, Koshi Province. Please exercise caution and stay away from the affected area. Stay safe, everyone! #LandslideAlert #StaySafe #IlamDistrict",1
2202,"Amen. Also, there’s no need to quarantine them like they started a brawl. Just take their helmet. https://t.co/q4IEwnQcv3",0
2203,"On 17th June 2023, a severe flood occurred in Khahare- Gairigau Municipality-6, Sankhuwasabha District, Koshi State. The flood caused massive destruction to the roads, buildings and disrupted the daily lives of the local people. Relief measures have been taken to rejuvenate the region.",1
2204,How about that Wall? What if the headline was in the U.S. Does this seem normal? https://t.co/WAxdavrHCQ,0
2205,…. Islamic Republic has no more than 15-20% support base among the 80 million people of Iran. When called upon they floo…,0
2206,eizouken really good it's incredible how refreshing it is to see an anime with school age female leads that aren't even remote…,0
2207,"""Tagged you"" ""Mentioned you"" ""Fast replies"" ""Flood messages"" I want that shit",0
2208,Low traffic neighbourhoods - way ahead to save our local streets from the blight of pollution and noise. #Safer streets ar…,0
2209,WOW #THEIRABC have got them on speed dial. Miss at it again. This is the one who lied to #QLDPOL and… https://t.co/DRiPW593YM,0
2210,Mormonism is just Islam for Americans,0
2211,"🚨 Urgent Alert 🚨
A devastating landslide has struck Phulib, Sunchhahari Rural Municipality-1 in Rolpa district, Lumbini Province. Stay safe and take necessary precautions. Our thoughts are with the affected community. 🙏 #Landslide #RolpaStrong #StaySafe",1
2212,guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fethe… https://t.co/9tNgtZwrUz,0
2213,"At least 12 families were affected after a major landslide struck Surnaya Rural Municipality-6 in Baitadi district of Sudurpashchim province on 2023-07-15. It blocked the Jaya Prithvi Highway, causing disruption in the local transportation. Relief efforts are underway.",1
2214,Many times we wish we were sunk in the same predicament with our friends and that’s because It makes it bearable. Does…,0
2215,"When will #SunandaPushkar get justice? Was her death natural, was she pushed to suicide or murdered ? Who was honey trappe…",0
2216,"🚨 Urgent Alert 🚨
Landslide reported at Mairamare, Naubahini Rural Municipality-7, Pyuthan, Lumbini Province. Stay safe and follow local authorities' instructions. #LandslideAlert #Pyuthan #StaySafe",1
2217,"🚨 Urgent Alert 🚨
A devastating landslide has occurred at Khalse Dobate, Pokhara Lekhnath Metropolitan City-22, Kaski district. Please stay safe and follow local authorities' instructions. #Landslide #Pokhara #StaySafe",1
2218,.: We took one of the world’s deadliest terrorists off the battlefield for good. The Iranian regime and its proxie…,0
2219,"On Tuesday, July 13th 2023, a landslide occurred in ward number 7 of Namobuddha Municipality in Kavrepalanchok district, Bagmati province. The area was affected by the debris and landslides were triggered by heavy rains. No casualties or property damage have been reported as of yet.",1
2220,"A massive Landslide swept through Kaude Bhir and Matdanda in Bulingtar Rural Municipality-1 of Nawalparasi East, Gandaki, on July 1, 2023. Reports of casualties and damages remain unknown. Emergency response teams have been deployed and rescue operations are underway.",1
2221,"We need a man only thread here for us women.....sexy smiles, stuble, beards, muscles, dad bods. Go! 👀 (Dick pics blocked) B…",0
2222,"🚨 Urgent Alert 🚨 A devastating landslide has struck Kharkatta, Madi Municipality-8 in Chitwan District, Bagmati Province. Stay safe and follow local authorities' instructions. #Landslide #EmergencyAlert",1
2223,Crash Course Into JavaFX: The Best Way to make GUI Apps - A #FREE Course Learn more: https://t.co/3zfzcMltm1 #Java #Prog…,0
2224,Because #IraniansDetestSoleimani and are grateful to USA for terminating this bloodthirsty terrorist who…,0
2225,"🌊 Flood Alert 🌊
Stay safe, Triyuga! 🙏
Floods have hit Triyuga Municipality-11 in Udayapur district, Koshi province.
Please take necessary precautions and stay tuned for updates. 🚧#FloodAlert #StaySafe #TriyugaMunicipality11 #Udayapur #Koshi",1
2226,"On June 28th, 2023, a major landslide occurred in Loghekar Damodarkunda Rural Municipality Ward-5, Mustang District, Gandaki Province. The landslide took place in Kavre Bhir, resulting in severe destruction of the area. Relief and rescue teams are in the process of assessing the situation and beginning the rescue efforts.",1
2227,"🚨 Breaking News 🚨

An earthquake has struck Surma Rural Municipality-2 in Bajhang district, Sudurpashchim province! 🌍🔥

Stay safe and follow the authorities' instructions. Our thoughts are with everyone affected by this natural disaster. 🙏💔

#Earthquake #SurmaRuralMunicipality #Bajhang #StaySafe",1
2228,"🚨 ALERT! 🌊 Floods have struck Kusundea in Binayee Tribeni Rural Municipality-5, Nawalparasi East, Gandaki Province. Stay safe and follow local authorities' instructions. #Floods #Nepal #StaySafe",1
2229,Rookie #Habs defenceman Cale Fleury just flattened #Flames Milan Lucic. Bell Centre crowd loved it. #HabsIO,0
2230,How soon can South Carolina replace Sandstorm with something half as fun as Neck? Bring the Swag back.,0
2231,We wanted to entertain you all with a good movie on Sankranthi festival. And you gave us a Landslide Victory as return…,0
2232,"""Internationalism"" You think a large country dragging its smaller counterpart out of the EU into isolation without allowin…",0
2233,"🌊 Flood Alert 🌊

📍 Saraithawa, Birgunj Metropolitan City-24

📅 Incident Date: 7/13/2019

🌍 Province: Madhesh
🌆 District: Parsa
🏢 Municipality: Birgunj
🏘️ Ward: 24

Stay safe everyone! Due to heavy rainfall, Saraithawa is currently experiencing flooding. Please follow local authorities' instructions and take necessary precautions to ensure your safety. Our thoughts are with the affected community. 🙏 #FloodAlert #StaySafe #BirgunjStrong",1
2234,"🔥 Forest Fire Alert! 🔥

📍 Myanglung Municipality-2, Terhathum, Koshi Province

📅 Incident Date: 4/14/2021

Stay safe and keep an eye out for updates! 🙏 #ForestFire #Terhathum #Myanglung #StaySafe",1
2235,Good sense from JVL. Leadership \ deputy leadership candidates please take note. If you let the Board of Deputies d… https://t.co/PMJhaqMdQ4,0
2236,"🚨 Urgent Update 🚨

🌧️ Landslide at Amkot, Budhiganga Municipality-1 🌧️

🚧 A devastating landslide occurred in Amkot, Budhiganga Municipality-1, Bajura. Our thoughts are with the affected community.

📅 Incident Date: 6/13/2021
📍 Location: Budhiganga Municipality-1, Bajura, Sudurpashchim Province

🙏 Let's come together and support the affected residents during this challenging time. Stay safe and stay strong, Budhiganga!

#Landslide #EmergencyResponse #BajuraStrong #StaySafe",1
2237,"A landslide occurred in Okharbote on June 17, 2023. This hazard took place at Pathibhara Yangwarak Rural Municipality-3 in Taplejung district of Koshi Province. According to local sources, no casualty was reported. However, it caused damages to properties.",1
2238,Are there rules for hosting ? Letting Pricey talk lies about “green councils” stopping h… https://t.co/hZxf0oVvoe,0
2239,"A forest fire broke out at Pakari, Shikhar Municipality-2, Doti district, Sudurpashchim Province on June 12, 2023. The fire quickly spread and teams from the municipality and community responded to control and extinguish the flames.",1
2240,I forgot I had a glass of milk out. And then I panic drank it when I remembered. For no absolute reason mind you.… https://t.co/CLd78emrdn,0
2241,"A landslide occurred at Tinlakuri, Tansen Municipality-5 on 2023-07-01. The natural disaster is believed to have been caused by heavy monsoon rains in Lumbini district, Palpa. Villagers nearby have been warned to stay away and seek a safe refuge.",1
2242,"#Socialselling is tremendously effective for those who deploy it properly, but it’s easy to fall into the trap of… https://t.co/ZPNJeCaqnC",0
2243,"🚨 Urgent News 🚨
A devastating flood hit Sokhukhola, Phikkal Rural Municipality-6 in Sindhuli district, Bagmati province. Stay safe and follow local authorities' instructions. #FloodAlert #Sindhuli #StaySafe",1
