Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,"Earthquake at Paidale, Dhankuta Municipality-2",,nepal_police,Earthquake,2020-09-16,Koshi,Dhankuta,Dhankuta,2,4000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Pauthak, Menchayam Rural Municipality-2",,nepal_police,Earthquake,2020-09-16,Koshi,Terhathum,Menchayam,2,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Taribazer, Balefi Rural Municipality-1",,nepal_police,Earthquake,2020-09-16,Bagmati,Sindhupalchok,Balefi,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Heavy Rainfall at Chhaplyang, Pokhara Lekhnath Metropolitan City-33",,nepal_police,Heavy Rainfall,2020-09-16,Gandaki,Kaski,Pokhara Lekhnath,33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Pumdibhumdi, Pokhara Lekhnath Metropolitan City-22",,nepal_police,Earthquake,2020-09-16,Gandaki,Kaski,Pokhara Lekhnath,22,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dunja, Mikwakhola Rural Municipality-1",,nepal_police,Landslide,2020-09-16,Koshi,Taplejung,Mikwakhola,1,2050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Pang, Kushma Municipality-1",,nepal_police,Earthquake,2020-09-16,Gandaki,Parbat,Kushma,1,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Bhirlakuri, Baglung Municipality-6",,nepal_police,Earthquake,2020-09-16,Gandaki,Baglung,Baglung,6,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Tiwaridada, Besishahar Municipality-11",,nepal_police,Earthquake,2020-09-16,Gandaki,Lamjung,Besishahar,11,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Saptingtar, Shahidbhumi Rural Municipality-7",,nepal_police,Earthquake,2020-09-16,Koshi,Dhankuta,Shahidbhumi,7,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Earthquake at Jugal Rural Municipality-2,,nepal_police,Earthquake,2020-09-16,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Landslide at Khandbari Municipality-1,,nepal_police,Landslide,2020-09-15,Koshi,Sankhuwasabha,Khandbari,1,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Tikuliya, Gaur Municipality-4",,nepal_police,Heavy Rainfall,2020-09-15,Madhesh,Rautahat,Gaur,4,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dumariya, Haripurwa Municipality-4",,nepal_police,Heavy Rainfall,2020-09-15,Madhesh,Sarlahi,Haripurwa,4,117000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Pairani, Ichchhyakamana Rural Municipality-6",,nepal_police,Heavy Rainfall,2020-09-15,Bagmati,Chitwan,Ichchhyakamana,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Earthquake at Madalbare, Laligurans Municipality-6",,nepal_police,Earthquake,2020-09-15,Koshi,Terhathum,Laligurans,6,700000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Tunibote, Jaimini Municipality-1",,nepal_police,Heavy Rainfall,2020-09-14,Gandaki,Baglung,Jaimini,1,,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Siesuwa, Phalebas Municipality-4",,other,Landslide,2020-09-14,Gandaki,Parbat,Phalebas,4,,0,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,4,2,2,0,0
Yes,"Landslide at Kurgha, Phalebas Municipality-10",,nepal_police,Landslide,2020-09-14,Gandaki,Parbat,Phalebas,10,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Chamera Khola, Tulsipur Submetropolitan City-8",,nepal_police,Flood,2020-09-14,Lumbini,Dang,Tulsipur,8,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Liwang, Gaumukhi Rural Municipality-6",,nepal_police,Heavy Rainfall,2020-09-14,Lumbini,Pyuthan,Gaumukhi,6,200000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Talbari, Rautamai Rural Municipality-8",,nepal_police,Heavy Rainfall,2020-09-14,Koshi,Udayapur,Rautamai,8,260000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Barhabise Municipality-7,,other,Landslide,2020-09-13,Bagmati,Sindhupalchok,Barhabise,7,,0,0,30,30,0,0,16,8,8,0,0,15,0,0,15,0,8,5,3,0,0
Yes,"Landslide at Binamera, Jaimini Municipality-5",,nepal_police,Landslide,2020-09-13,Gandaki,Baglung,Jaimini,5,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Landslide at Tunibote, Jaimini Municipality-1",,nepal_police,Landslide,2020-09-13,Gandaki,Baglung,Jaimini,1,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khani, Maiwakhola Rural Municipality-2",,nepal_police,Landslide,2020-09-13,Koshi,Taplejung,Maiwakhola,2,60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Goganpani, Naubahini Rural Municipality-7",,nepal_police,Landslide,2020-09-12,Lumbini,Pyuthan,Naubahini,7,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Landslide at Aite, Lungri Rural Municipality-1",,nepal_police,Landslide,2020-09-12,Lumbini,Rolpa,Lungri,1,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Shukrabare, Khandbari Municipality-10",,nepal_police,Landslide,2020-09-12,Koshi,Sankhuwasabha,Khandbari,10,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dadagau, Chisankhugadhi Rural Municipality-7",,nepal_police,Heavy Rainfall,2020-09-12,Koshi,Okhaldhunga,Chisankhugadhi,7,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Sallu, Bigu Rural Municipality-1",,nepal_police,Landslide,2020-09-12,Bagmati,Dolakha,Bigu,1,,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Nigalpani, Badigad Rural Municipality-10",,nepal_police,Landslide,2020-09-11,Gandaki,Baglung,Badigad,10,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Darbare, Dullu Municipality-1",,nepal_police,Landslide,2020-09-11,Karnali,Dailekh,Dullu,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Chirkhuwa, Silichong Rural Municipality-2",,nepal_police,Landslide,2020-09-11,Koshi,Sankhuwasabha,Silichong,2,4200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khoriyapani, Pokhara Lekhnath Metropolitan City-24",,nepal_police,Landslide,2020-09-10,Gandaki,Kaski,Pokhara Lekhnath,24,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Brahchok, Rupa Rural Municipality-6",,nepal_police,Landslide,2020-09-08,Gandaki,Kaski,Rupa,6,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Nanumati, Shivasataxi Municipality-10",,nepal_police,Flood,2020-09-08,Koshi,Jhapa,Shivasataxi,10,150000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Lapilang, Kalinchok Rural Municipality-5",,nepal_police,Landslide,2020-09-08,Bagmati,Dolakha,Kalinchok,5,,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Rajabase, Udayapurgadhi Rural Municipality-6",,nepal_police,Landslide,2020-09-08,Koshi,Udayapur,Udayapurgadhi,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Flood at Dharan Submetropolitan City-5,,nepal_police,Flood,2020-09-07,Koshi,Sunsari,Dharan,5,45000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dakling, Bhotekoshi Rural Municipality-4",,nepal_police,Landslide,2020-09-07,Bagmati,Sindhupalchok,Bhotekoshi,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Upallodagadi, Dhorpatan Municipality-6",,nepal_police,Landslide,2020-09-07,Gandaki,Baglung,Dhorpatan,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dahadea, Panchakhapan Municipality-9",,nepal_police,Landslide,2020-09-07,Koshi,Sankhuwasabha,Panchakhapan,9,110000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Birautopokhari, Pokhara Lekhnath Metropolitan City-31",,nepal_police,Landslide,2020-09-07,Gandaki,Kaski,Pokhara Lekhnath,31,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Sirijangha Rural Municipality-4,,nepal_police,Landslide,2020-09-06,Koshi,Taplejung,Sirijangha,4,,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Sarankot, Pokhara Lekhnath Metropolitan City-18",,other,Landslide,2020-09-04,Gandaki,Kaski,Pokhara Lekhnath,18,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Bhusunde Dunepokhera, Dhorpatan Municipality-9",,nepal_police,Flood,2020-09-03,Gandaki,Baglung,Dhorpatan,9,,0,0,98,98,0,12,22,0,0,22,0,16,0,0,16,0,4,2,2,0,0
Yes,"Landslide at Besikhet, Pokhara Lekhnath Metropolitan City-19",,nepal_police,Landslide,2020-09-03,Gandaki,Kaski,Pokhara Lekhnath,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Heavy Rainfall at Manabung, Rong Rural Municipality-4",,nepal_police,Heavy Rainfall,2020-09-01,Koshi,Ilam,Rong,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Kaule, Pokhara Lekhnath Metropolitan City-24",,nepal_police,Heavy Rainfall,2020-09-01,Gandaki,Kaski,Pokhara Lekhnath,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Kharkhole, Mechinagar Municipality-3",,nepal_police,Flood,2020-09-01,Koshi,Jhapa,Mechinagar,3,157000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Sunkhani, Kalinchok Rural Municipality-7",,nepal_police,Landslide,2020-09-01,Bagmati,Dolakha,Kalinchok,7,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Shreedada, Tinau Rural Municipality-3",,nepal_police,Heavy Rainfall,2020-09-01,Lumbini,Palpa,Tinau,3,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Landslide at Naraharinath Rural Municipality-6,,other,Landslide,2020-08-31,Karnali,Kalikot,Naraharinath,6,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Pancha, Khandbari Municipality-6",,nepal_police,Landslide,2020-08-31,Koshi,Sankhuwasabha,Khandbari,6,310000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Namga, Tilagufa Municipality-1",,nepal_police,Landslide,2020-08-30,Karnali,Kalikot,Tilagufa,1,,0,0,4,4,0,0,10,6,4,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Heavy Rainfall at Thatali, Changunarayan Municipality-9",,nepal_police,Heavy Rainfall,2020-08-27,Bagmati,Bhaktapur,Changunarayan,9,500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Kharka, Khatyad Rural Municipality-3",,nepal_police,Flood,2020-08-27,Karnali,Mugu,Khatyad,3,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Simratu, Tribeni Rural Municipality-2",,nepal_police,Heavy Rainfall,2020-08-26,Karnali,Rukum West,Tribeni,2,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Daklang, Bhotekoshi Rural Municipality-4",,nepal_police,Landslide,2020-08-26,Bagmati,Sindhupalchok,Bhotekoshi,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Barahtal Rural Municipality-9,,nepal_police,Heavy Rainfall,2020-08-26,Karnali,Surkhet,Barahtal,9,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Birendranagar Municipality-14,,nepal_police,Heavy Rainfall,2020-08-26,Karnali,Surkhet,Birendranagar,14,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Arnake, Dhorpatan Municipality-1",,nepal_police,Landslide,2020-08-25,Gandaki,Baglung,Dhorpatan,1,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Chhathar Rural Municipality-1,,nepal_police,Heavy Rainfall,2020-08-25,Koshi,Terhathum,Chhathar,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dhusan, Sundarbazar Municipality-10",,nepal_police,Landslide,2020-08-23,Gandaki,Lamjung,Sundarbazar,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Heavy Rainfall at Lachka, Bardibas Municipality-14",,nepal_police,Heavy Rainfall,2020-08-23,Madhesh,Mahottari,Bardibas,14,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Supatodkey, Sukidaha Rural Municipality-4",,nepal_police,Landslide,2020-08-21,Lumbini,Rolpa,Sukidaha,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Namli, Rolpa Municipality-8",,nepal_police,Landslide,2020-08-21,Lumbini,Rolpa,Rolpa,8,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Nawabasti, Tribeni Rural Municipality-5",,nepal_police,Flood,2020-08-21,Lumbini,Rolpa,Tribeni,5,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Tindhara, Banepa Municipality-3",,nepal_police,Landslide,2020-08-20,Bagmati,Kavrepalanchok,Banepa,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yes,"Landslide at Phopli, Naubahini Rural Municipality-8",,nepal_police,Landslide,2020-08-20,Lumbini,Pyuthan,Naubahini,8,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Sukaiya, Gulariya Municipality-3",,nepal_police,Heavy Rainfall,2020-08-20,Lumbini,Bardiya,Gulariya,3,50000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Dullu Municipality-11,,nepal_police,Heavy Rainfall,2020-08-20,Karnali,Dailekh,Dullu,11,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Damargau, Aathbiskot Municipality-10",,nepal_police,Landslide,2020-08-20,Karnali,Rukum West,Aathbiskot,10,,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Adubari, Musikot Municipality-9",,nepal_police,Landslide,2020-08-20,Karnali,Rukum West,Musikot,9,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Kalimati, Tribeni Rural Municipality-4",,nepal_police,Landslide,2020-08-20,Karnali,Rukum West,Tribeni,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dalsing, Sukidaha Rural Municipality-4",,nepal_police,Landslide,2020-08-20,Lumbini,Rolpa,Sukidaha,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Dang, Madi Rural Municipality-5",,nepal_police,Landslide,2020-08-20,Lumbini,Rolpa,Madi,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Yes,"Landslide at Basekhole, Tribeni Rural Municipality-4",,nepal_police,Landslide,2020-08-20,Karnali,Rukum West,Tribeni,4,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Silbang, Thawang Rural Municipality-3",,nepal_police,Landslide,2020-08-20,Lumbini,Rolpa,Thawang,3,70000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khumbase, Rolpa Municipality-8",,nepal_police,Landslide,2020-08-20,Lumbini,Rolpa,Rolpa,8,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Nangdung, Rolpa Municipality-8",,nepal_police,Heavy Rainfall,2020-08-20,Lumbini,Rolpa,Rolpa,8,836000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at gairigau, Thantikandh Rural Municipality-4",,other,Landslide,2020-08-19,Karnali,Dailekh,Thantikandh,4,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,1,0,0
Yes,"Heavy Rainfall at chagla, Bhagawatimai Rural Municipality-5",,other,Heavy Rainfall,2020-08-19,Karnali,Dailekh,Bhagawatimai,5,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Sainibazer, Ramaroshan Rural Municipality-5",,other,Flood,2020-08-19,Sudurpashchim,Achham,Ramaroshan,5,,0,0,22,22,0,0,8,4,4,0,0,9,0,0,9,0,3,2,1,0,0
Yes,"Landslide at Midigau, Bungal Municipality-5",,other,Landslide,2020-08-19,Sudurpashchim,Bajhang,Bungal,5,,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,3,1,2,0,0
Yes,"Landslide at Bankada, Khaptad Chhededaha Rural Municipality-5",,other,Landslide,2020-08-19,Sudurpashchim,Bajura,Khaptad Chhededaha,5,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
Yes,"Heavy Rainfall at Hadigaiya, Pyuthan Municipality-10",,other,Heavy Rainfall,2020-08-19,Lumbini,Pyuthan,Pyuthan,10,800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Tribeni Rural Municipality-6,,nepal_police,Heavy Rainfall,2020-08-19,Karnali,Salyan,Tribeni,6,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Gadasera, Jorayal Rural Municipality-5",,nepal_police,Heavy Rainfall,2020-08-19,Sudurpashchim,Doti,Jorayal,5,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Madagau, Surnaya Rural Municipality-5",,nepal_police,Landslide,2020-08-19,Sudurpashchim,Baitadi,Surnaya,5,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0
Yes,"Landslide at Meldhungram, Surnaya Rural Municipality-4",,nepal_police,Landslide,2020-08-19,Sudurpashchim,Baitadi,Surnaya,4,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gandra, Simta Rural Municipality-1",,nepal_police,Landslide,2020-08-19,Karnali,Surkhet,Simta,1,,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,5,4,0,0
Yes,"Flood at Nathekhola, Bangad Kupinde Municipality-5",,nepal_police,Flood,2020-08-19,Karnali,Salyan,Bangad Kupinde,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
Yes,"Landslide at Purano Buspark, Sharada Municipality-2",,nepal_police,Landslide,2020-08-19,Karnali,Salyan,Sharada,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Simta Rural Municipality-1,,nepal_police,Heavy Rainfall,2020-08-19,Karnali,Surkhet,Simta,1,,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Dullu Municipality-12,,nepal_police,Heavy Rainfall,2020-08-19,Karnali,Dailekh,Dullu,12,,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Rapti, Chamunda Bindrasaini Municipality-2",,nepal_police,Heavy Rainfall,2020-08-19,Karnali,Dailekh,Chamunda Bindrasaini,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Gharbasa, Rolpa Municipality-8",,nepal_police,Landslide,2020-08-19,Lumbini,Rolpa,Rolpa,8,,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Lamdhara, Malarani Rural Municipality-6",,nepal_police,Landslide,2020-08-19,Lumbini,Arghakhanchi,Malarani,6,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Malkot, Naraharinath Rural Municipality-6",,nepal_police,Landslide,2020-08-19,Karnali,Kalikot,Naraharinath,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Landslide at Chauke, Naraharinath Rural Municipality-5",,nepal_police,Landslide,2020-08-19,Karnali,Kalikot,Naraharinath,5,,0,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,0
Yes,"Flood at Daiya, Budhiganga Municipality-6",,other,Flood,2020-08-18,Sudurpashchim,Bajura,Budhiganga,6,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Flood at Urging, Kispang Rural Municipality-2",,other,Flood,2020-08-18,Bagmati,Nuwakot,Kispang,2,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Heavy Rainfall at Badhaiyatal Rural Municipality-9,,other,Heavy Rainfall,2020-08-18,Lumbini,Bardiya,Badhaiyatal,9,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Lalang, Biruwa Rural Municipality-1",,nepal_police,Heavy Rainfall,2020-08-17,Gandaki,Syangja,Biruwa,1,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Rasuwagadhi, Gosaikunda Rural Municipality-2",,nepal_police,Landslide,2020-08-17,Bagmati,Rasuwa,Gosaikunda,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Taldada, Nashong Rural Municipality-1",,nepal_police,Landslide,2020-08-17,Gandaki,Manang,Nashong,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Khaniyaghat, Jaljala Rural Municipality-8",,nepal_police,Landslide,2020-08-17,Gandaki,Parbat,Jaljala,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Landslide at Medangfedung, Gosaikunda Rural Municipality-3",,nepal_police,Landslide,2020-08-16,Bagmati,Rasuwa,Gosaikunda,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Landslide at Thasang Rural Municipality-4,,nepal_police,Landslide,2020-08-16,Gandaki,Mustang,Thasang,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Heavy Rainfall at Tulsipur Submetropolitan City-6,,nepal_police,Heavy Rainfall,2020-08-16,Lumbini,Dang,Tulsipur,6,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Heavy Rainfall at Dhikura, Bhumekasthan Municipality-9",,nepal_police,Heavy Rainfall,2020-08-16,Lumbini,Arghakhanchi,Bhumekasthan,9,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Manikapur, Birendranagar Municipality-10",,nepal_police,Heavy Rainfall,2020-08-16,Karnali,Surkhet,Birendranagar,10,265000,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Heavy Rainfall at Chhaprel, Tanjakot Rural Municipality-3",,other,Heavy Rainfall,2020-08-16,Karnali,Humla,Tanjakot,3,,0,0,11,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at lamahi, Adanchuli Rural Municipality-6",,other,Heavy Rainfall,2020-08-16,Karnali,Humla,Adanchuli,6,,0,0,6,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Jaira, Sarkegad Rural Municipality-1",,other,Heavy Rainfall,2020-08-16,Karnali,Humla,Sarkegad,1,,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Heavy Rainfall at Dharamkhola, Tribeni Rural Municipality-6",,nepal_police,Heavy Rainfall,2020-08-16,Lumbini,Rolpa,Tribeni,6,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
