Verified,Title,Description,Source,Hazard,Incident on,Province,District,Municipality,Ward,Total estimated loss (NPR),Agriculture economic loss (NPR),Infrastructure economic loss (NPR),Total infrastructure destroyed,House destroyed,House affected,Total livestock destroyed,Total - People Death,Male - People Death,Female - People Death,Unknown - People Death,Disabled - People Death,Total - People Missing,Male - People Missing,Female - People Missing,Unknown - People Missing,Disabled - People Missing,Total - People Injured,Male - People Injured,Female - People Injured,Unknown - People Injured,Disabled - People Injured
Yes,Fire at Hupsekot Rural Municipality-4,,nepal_police,Fire,2023-04-07,Gandaki,Nawalparasi East,Hupsekot,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Aarukharka, Gosaikunda Rural Municipality-4",,nepal_police,Fire,2023-04-07,Bagmati,Rasuwa,Gosaikunda,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Shrilanka, Gauriganga Municipality-9",,nepal_police,Animal Incidents,2023-04-07,Sudurpashchim,Kailali,Gauriganga,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Forest Fire at Khandachakra Municipality-3,,nepal_police,Forest Fire,2023-04-07,Karnali,Kalikot,Khandachakra,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Bagphatta, Bhimdatta Municipality-19",,nepal_police,Animal Incidents,2023-04-07,Sudurpashchim,Kanchanpur,Bhimdatta,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Kumala Bichhiya, Gaumul Rural Municipality-1",,nepal_police,Fire,2023-04-07,Sudurpashchim,Bajura,Gaumul,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chaplung, Phidim Municipality-11",,nepal_police,Fire,2023-04-07,Koshi,Panchthar,Phidim,11,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ramprasad Rai Rural Municipality-7,,nepal_police,Fire,2023-04-07,Koshi,Bhojpur,Ramprasad Rai,7,489000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Patle Khola, Dhankuta Municipality-10",,nepal_police,Forest Fire,2023-04-07,Koshi,Dhankuta,Dhankuta,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Musharna, Jitpur Simara Submetropolitan City-17",,nepal_police,Fire,2023-04-07,Madhesh,Bara,Jitpur Simara,17,200000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Paani Tyanki , Golbazar Municipality-13",,nepal_police,Fire,2023-04-07,Madhesh,Siraha,Golbazar,13,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Katani , Barahathawa Municipality-18",,nepal_police,Fire,2023-04-07,Madhesh,Sarlahi,Barahathawa,18,297200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhorle, Hetauda Submetropolitan City-18",,nepal_police,Fire,2023-04-07,Bagmati,Makwanpur,Hetauda,18,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tikuliya , Brindaban Municipality-6",,nepal_police,Fire,2023-04-07,Madhesh,Rautahat,Brindaban,6,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bairiya , Brindaban Municipality-6",,nepal_police,Fire,2023-04-07,Madhesh,Rautahat,Brindaban,6,1734700,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dhangadhi Bazar, Dhangadhimai Municipality-10",,nepal_police,Fire,2023-04-07,Madhesh,Siraha,Dhangadhimai,10,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tiram, Pyuthan Municipality-7",,nepal_police,Fire,2023-04-07,Lumbini,Pyuthan,Pyuthan,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Forest Fire at Punargaau, Pyuthan Municipality-7",,nepal_police,Forest Fire,2023-04-07,Lumbini,Pyuthan,Pyuthan,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Sitganga Municipality-10,,nepal_police,Fire,2023-04-07,Lumbini,Arghakhanchi,Sitganga,10,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Gharmidanda, Pokhara Lekhnath Metropolitan City-16",,nepal_police,Forest Fire,2023-04-07,Gandaki,Kaski,Pokhara Lekhnath,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Raghu, Rhishing Rural Municipality-1",,nepal_police,Fire,2023-04-07,Gandaki,Tanahu,Rhishing,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Chatakpur, Gauriganga Municipality-9",,nepal_police,Fire,2023-04-07,Sudurpashchim,Kailali,Gauriganga,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhamarbhoj, Shuklaphanta National Park National Park-99",,nepal_police,Fire,2023-04-07,Sudurpashchim,Kanchanpur,Shuklaphanta National Park,99,108000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Paletada, Shikhar Municipality-2",,nepal_police,Fire,2023-04-07,Sudurpashchim,Doti,Shikhar,2,20000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mailiya, Itahari Submetropolitan City-19",,nepal_police,Fire,2023-04-06,Koshi,Sunsari,Itahari,19,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhatapipar, Jitpur Simara Submetropolitan City-9",,nepal_police,Fire,2023-04-06,Madhesh,Bara,Jitpur Simara,9,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Fire at Bansghari, Dhulikhel Municipality-3",,nepal_police,Fire,2023-04-06,Bagmati,Kavrepalanchok,Dhulikhel,3,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gobargad, Hanumannagar Kankalini Municipality-13",,nepal_police,Fire,2023-04-06,Madhesh,Saptari,Hanumannagar Kankalini,13,123000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chauraiya, Suwarna Rural Municipality-7",,nepal_police,Fire,2023-04-06,Madhesh,Bara,Suwarna,7,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chatpate Bikash Toal, Chaudandigadhi Municipality-4",,nepal_police,Fire,2023-04-06,Koshi,Udayapur,Chaudandigadhi,4,400000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Thumdanda, Chatrakot Rural Municipality-3",,nepal_police,Fire,2023-04-06,Lumbini,Gulmi,Chatrakot,3,1000000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Belauri, Bansagadhi Municipality-8",,nepal_police,Fire,2023-04-06,Lumbini,Bardiya,Bansagadhi,8,322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Lamahi Municipality-5,,nepal_police,Fire,2023-04-06,Lumbini,Dang,Lamahi,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Belbari Municipality-8,,nepal_police,Fire,2023-04-06,Koshi,Morang,Belbari,8,3114000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,"Forest Fire at Belahara , Dhankuta Municipality-2",,nepal_police,Forest Fire,2023-04-06,Koshi,Dhankuta,Dhankuta,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Narahiya , Rupani Rural Municipality-6",,nepal_police,Fire,2023-04-06,Madhesh,Saptari,Rupani,6,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Deuri Bharuwa , Rajbiraj Municipality-15",,nepal_police,Fire,2023-04-06,Madhesh,Saptari,Rajbiraj,15,1135000,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dhungana Gaau , Molung Rural Municipality-1",,nepal_police,Fire,2023-04-06,Koshi,Okhaldhunga,Molung,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Hoklabari, Kanepokhari Rural Municipality-1",,nepal_police,Fire,2023-04-06,Koshi,Morang,Kanepokhari,1,597000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Aurahi Municipality-2,,nepal_police,Fire,2023-04-06,Madhesh,Mahottari,Aurahi,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Auraha , Jitpur Simara Submetropolitan City-17",,nepal_police,Fire,2023-04-06,Madhesh,Bara,Jitpur Simara,17,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Madhavpur , Thori Rural Municipality-5",,nepal_police,Fire,2023-04-06,Madhesh,Parsa,Thori,5,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Birgunj Metropolitan City-21,,nepal_police,Fire,2023-04-06,Madhesh,Parsa,Birgunj,21,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Maliniya Tole , Brindaban Municipality-6",,nepal_police,Fire,2023-04-06,Madhesh,Rautahat,Brindaban,6,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Jagdol, Kageshwori Manahora Municipality-9",,nepal_police,Fire,2023-04-06,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Kageshwori Manahora Municipality-9,,nepal_police,Forest Fire,2023-04-06,Bagmati,Kathmandu,Kageshwori Manahora,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Gakariya , Dhanusadham Municipality-3",,nepal_police,Fire,2023-04-06,Madhesh,Dhanusa,Dhanusadham,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Karuniya , Brindaban Municipality-6",,nepal_police,Fire,2023-04-06,Madhesh,Rautahat,Brindaban,6,1920000,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Hupsekot Rural Municipality-4,,nepal_police,Fire,2023-04-06,Gandaki,Nawalparasi East,Hupsekot,4,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Buddha Park, Jugal Rural Municipality-2",,nepal_police,Forest Fire,2023-04-06,Bagmati,Sindhupalchok,Jugal,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Harisiddhi New Basti , Lalitpur Metropolitan City-28",,nepal_police,Fire,2023-04-06,Bagmati,Lalitpur,Lalitpur,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Deurali , Resunga Municipality-14",,nepal_police,Fire,2023-04-06,Lumbini,Gulmi,Resunga,14,,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Chhaghariya , Golbazar Municipality-13",,nepal_police,Forest Fire,2023-04-06,Madhesh,Siraha,Golbazar,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Forest Fire at Ghorahi Submetropolitan City-18,,nepal_police,Forest Fire,2023-04-06,Lumbini,Dang,Ghorahi,18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bijgauri , Tillotama Municipality-14",,nepal_police,Fire,2023-04-06,Lumbini,Rupandehi,Tillotama,14,1014000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Putalibazar Municipality-14,,nepal_police,Fire,2023-04-06,Gandaki,Syangja,Putalibazar,14,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Janakpur Submetropolitan City-12,,nepal_police,Fire,2023-04-06,Madhesh,Dhanusa,Janakpur,12,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Haripur Municipality-3,,nepal_police,Fire,2023-04-06,Madhesh,Sarlahi,Haripur,3,79500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sinkidada, Surma Rural Municipality-1",,nepal_police,Fire,2023-04-06,Sudurpashchim,Bajhang,Surma,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Tamlichhap, Rautamai Rural Municipality-7",,nepal_police,Fire,2023-04-06,Koshi,Udayapur,Rautamai,7,492600,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
Yes,"Fire at Musuhari, Siraha Municipality-22",,nepal_police,Fire,2023-04-05,Madhesh,Siraha,Siraha,22,700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Pahadiyapur, Duduwa Rural Municipality-6",,nepal_police,Fire,2023-04-05,Lumbini,Banke,Duduwa,6,150000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Paharuwa, Ghorahi Submetropolitan City-5",,nepal_police,Fire,2023-04-05,Lumbini,Dang,Ghorahi,5,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dumari, Rajbiraj Municipality-1",,nepal_police,Fire,2023-04-05,Madhesh,Saptari,Rajbiraj,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Musari, Bhokraha Rural Municipality-2",,nepal_police,Fire,2023-04-05,Koshi,Sunsari,Bhokraha,2,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Tihulathi, Lahan Municipality-24",,nepal_police,Forest Fire,2023-04-05,Madhesh,Siraha,Lahan,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Pindalbari, Kachankawal Rural Municipality-1",,nepal_police,Animal Incidents,2023-04-05,Koshi,Jhapa,Kachankawal,1,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Biratnagar Metropolitan City-7,,nepal_police,Fire,2023-04-05,Koshi,Morang,Biratnagar,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Santhal, Dhanpalthan Rural Municipality-6",,nepal_police,Fire,2023-04-05,Koshi,Morang,Dhanpalthan,6,110000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Forest Fire at Kalapani, Rapti Rural Municipality-5",,nepal_police,Forest Fire,2023-04-05,Lumbini,Dang,Rapti,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Parsa, Samsi Rural Municipality-2",,nepal_police,Fire,2023-04-05,Madhesh,Mahottari,Samsi,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,Fire at Paroha Municipality-2,,nepal_police,Fire,2023-04-05,Madhesh,Rautahat,Paroha,2,699000,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rila, Badimalika Municipality-4",,nepal_police,Fire,2023-04-05,Sudurpashchim,Bajura,Badimalika,4,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Bigu Rural Municipality-1,,nepal_police,Fire,2023-04-05,Bagmati,Dolakha,Bigu,1,2500000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bhadaure, Phidim Municipality-11",,nepal_police,Fire,2023-04-04,Koshi,Panchthar,Phidim,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Thulo Bramhapur, Kalaiya Submetropolitan City-17",,nepal_police,Fire,2023-04-04,Madhesh,Bara,Kalaiya,17,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dimakhoti, Haldibari Rural Municipality-1",,nepal_police,Fire,2023-04-04,Koshi,Jhapa,Haldibari,1,154000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Chhonsa, Salpasilichho Rural Municipality-3",,nepal_police,Fire,2023-04-04,Koshi,Bhojpur,Salpasilichho,3,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kasheri, Khotehang Rural Municipality-8",,nepal_police,Fire,2023-04-04,Koshi,Khotang,Khotehang,8,511000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Dandunge, Bakaiya Rural Municipality-2",,nepal_police,Fire,2023-04-04,Bagmati,Makwanpur,Bakaiya,2,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sindughare, Chandrapur Municipality-9",,nepal_police,Fire,2023-04-04,Madhesh,Rautahat,Chandrapur,9,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tilawona, Lahan Municipality-23",,nepal_police,Fire,2023-04-04,Madhesh,Siraha,Lahan,23,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kuwapani, Rainas Municipality-9",,nepal_police,Fire,2023-04-04,Gandaki,Lamjung,Rainas,9,600000,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Arjunchaupari Rural Municipality-1,,nepal_police,Fire,2023-04-04,Gandaki,Syangja,Arjunchaupari,1,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Prayag Pokhari, Lalitpur Metropolitan City-17",,nepal_police,Fire,2023-04-04,Bagmati,Lalitpur,Lalitpur,17,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Yatu, Changunarayan Municipality-7",,nepal_police,Fire,2023-04-04,Bagmati,Bhaktapur,Changunarayan,7,488000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Patehani, Bharatpur Metropolitan City-22",,nepal_police,Animal Incidents,2023-04-04,Bagmati,Chitwan,Bharatpur,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Yes,Fire at Shuklaphanta National Park National Park-99,,other,Fire,2023-04-03,Sudurpashchim,Kanchanpur,Shuklaphanta National Park,99,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Betahani, Tillotama Municipality-14",,other,Fire,2023-04-03,Lumbini,Rupandehi,Tillotama,14,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Rupak Chowk, Konjyosom Rural Municipality-4",,other,Fire,2023-04-03,Bagmati,Lalitpur,Konjyosom,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Animal Incidents at Kamalbazar Municipality-7,,nepal_police,Animal Incidents,2023-04-03,Sudurpashchim,Achham,Kamalbazar,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Paschim Mainihawa , Buddhabhumi Municipality-8",,nepal_police,Fire,2023-04-03,Lumbini,Kapilbastu,Buddhabhumi,8,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Ratanpur, Buddhabhumi Municipality-8",,nepal_police,Fire,2023-04-03,Lumbini,Kapilbastu,Buddhabhumi,8,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tinghare , Kamalamai Municipality-5",,nepal_police,Fire,2023-04-03,Bagmati,Sindhuli,Kamalamai,5,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Dhanusadham Municipality-3,,nepal_police,Fire,2023-04-03,Madhesh,Dhanusa,Dhanusadham,3,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Nitanpur Behera Tole , Jitpur Simara Submetropolitan City-10",,nepal_police,Fire,2023-04-03,Madhesh,Bara,Jitpur Simara,10,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kaptanganj, Ghorahi Submetropolitan City-5",,nepal_police,Fire,2023-04-02,Lumbini,Dang,Ghorahi,5,1650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Animal Incidents at Sipadole, Bhaktapur Municipality-9",,nepal_police,Animal Incidents,2023-04-02,Bagmati,Bhaktapur,Bhaktapur,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Yes,"Fire at Bishwonath Raya, Haripur Municipality-3",,nepal_police,Fire,2023-04-02,Madhesh,Sarlahi,Haripur,3,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Yes,"Fire at Chariya, Duhabi Municipality-10",,nepal_police,Fire,2023-04-02,Koshi,Sunsari,Duhabi,10,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Tintara , Bhimdatta Municipality-10",,other,Fire,2023-04-02,Sudurpashchim,Kanchanpur,Bhimdatta,10,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Amritdanda, Birendranagar Municipality-11",,other,Fire,2023-04-02,Karnali,Surkhet,Birendranagar,11,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Jitpur Simara Submetropolitan City-17,,other,Fire,2023-04-02,Madhesh,Bara,Jitpur Simara,17,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mithileshwor, Dhanusadham Municipality-3",,other,Fire,2023-04-02,Madhesh,Dhanusa,Dhanusadham,3,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Sumnima Chowk, Mapya Dudhkoshi Rural Municipality-4",,nepal_police,Fire,2023-04-02,Koshi,Solukhumbu,Mapya Dudhkoshi,4,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Madhepur, Thori Rural Municipality-5",,nepal_police,Fire,2023-04-01,Madhesh,Parsa,Thori,5,185000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Bharatpur Metropolitan City-14,,nepal_police,Fire,2023-04-01,Bagmati,Chitwan,Bharatpur,14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Bookdari, Duhabi Municipality-12",,nepal_police,Fire,2023-04-01,Koshi,Sunsari,Duhabi,12,300000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kharkhola , Pyuthan Municipality-7",,nepal_police,Fire,2023-04-01,Lumbini,Pyuthan,Pyuthan,7,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Mangsuwa, Bhojpur Municipality-11",,other,Fire,2023-04-01,Koshi,Bhojpur,Bhojpur,11,110000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Darma, Simkot Rural Municipality-3",,other,Fire,2023-04-01,Karnali,Humla,Simkot,3,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Kathmandu Metropolitan City-32,,other,Fire,2023-04-01,Bagmati,Kathmandu,Kathmandu,32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Kaman , Rautamai Rural Municipality-7",,other,Fire,2023-04-01,Koshi,Udayapur,Rautamai,7,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Majhkarka, Rautamai Rural Municipality-7",,nepal_police,Thunderbolt,2023-04-01,Koshi,Udayapur,Rautamai,7,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Basdilawa, Birgunj Metropolitan City-29",,nepal_police,Fire,2023-04-01,Madhesh,Parsa,Birgunj,29,75000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Namuna Basti, Barhadashi Rural Municipality-7",,nepal_police,Fire,2023-03-31,Koshi,Jhapa,Barhadashi,7,100000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Jayanagar , Brindaban Municipality-6",,nepal_police,Thunderbolt,2023-03-31,Madhesh,Rautahat,Brindaban,6,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Thunderbolt at Golbazar Municipality-13,,nepal_police,Thunderbolt,2023-03-31,Madhesh,Siraha,Golbazar,13,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,Fire at Ghorahi Submetropolitan City-17,,nepal_police,Fire,2023-03-31,Lumbini,Dang,Ghorahi,17,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Fire at Auraha, Jitpur Simara Submetropolitan City-17",,nepal_police,Fire,2023-03-31,Madhesh,Bara,Jitpur Simara,17,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,"Thunderbolt at Ghumaune Danda, Illam Municipality-12",,nepal_police,Thunderbolt,2023-03-31,Koshi,Ilam,Illam,12,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
